<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AMBV4.SA,D,20080616,000000,112.6200,113.6000,111.2800,111.4900,256600,0
AMBV4.SA,D,20080617,000000,111.7900,112.8300,108.2000,108.2000,454700,0
AMBV4.SA,D,20080618,000000,108.5000,108.7900,104.5100,105.0000,667200,0
AMBV4.SA,D,20080619,000000,105.3100,109.2100,105.3100,108.2500,439600,0
AMBV4.SA,D,20080620,000000,107.1000,108.9800,104.9900,104.9900,447600,0
AMBV4.SA,D,20080623,000000,105.8100,108.4700,105.4000,105.5100,292200,0
AMBV4.SA,D,20080624,000000,106.1600,106.4100,103.3000,104.3600,290900,0
AMBV4.SA,D,20080625,000000,104.5500,105.5700,104.2800,104.8000,331700,0
AMBV4.SA,D,20080626,000000,104.7900,104.7900,101.5700,101.7600,344700,0
AMBV4.SA,D,20080627,000000,101.4500,103.7900,100.6100,100.6100,313800,0
AMBV4.SA,D,20080630,000000,101.2000,102.0100,100.0000,101.2700,214700,0
AMBV4.SA,D,20080701,000000,100.0500,100.0500,97.6100,97.9600,626900,0
AMBV4.SA,D,20080702,000000,98.5000,99.2000,96.3200,96.9000,394900,0
AMBV4.SA,D,20080703,000000,95.0300,97.4000,92.2000,94.5500,383000,0
AMBV4.SA,D,20080704,000000,92.7000,95.3000,91.8000,91.8000,188400,0
AMBV4.SA,D,20080707,000000,92.7900,95.2000,92.0200,93.6200,639100,0
AMBV4.SA,D,20080708,000000,93.0000,96.0000,92.9900,96.0000,487900,0
AMBV4.SA,D,20080710,000000,95.9900,95.9900,93.1200,94.3400,533300,0
AMBV4.SA,D,20080711,000000,94.9900,96.9900,94.3000,94.4000,406400,0
AMBV4.SA,D,20080714,000000,99.9700,101.9000,98.0100,99.0000,1255700,0
AMBV4.SA,D,20080715,000000,97.9900,101.4400,95.7300,98.6000,642400,0
AMBV4.SA,D,20080716,000000,97.0000,99.9900,95.8500,99.0000,719800,0
AMBV4.SA,D,20080717,000000,98.9000,99.7800,96.4800,97.2500,547000,0
AMBV4.SA,D,20080718,000000,98.4900,98.4900,92.9100,94.1000,372800,0
AMBV4.SA,D,20080721,000000,94.9900,96.8600,92.7000,93.3000,624900,0
AMBV4.SA,D,20080722,000000,93.5000,93.7900,91.3200,91.8700,254500,0
AMBV4.SA,D,20080723,000000,92.5000,95.8800,91.8000,95.2000,337600,0
AMBV4.SA,D,20080724,000000,95.2000,95.9000,92.4900,92.7000,349800,0
AMBV4.SA,D,20080725,000000,92.5100,93.5600,91.0000,91.0000,225200,0
AMBV4.SA,D,20080728,000000,92.6900,92.6900,89.7100,89.7100,257100,0
AMBV4.SA,D,20080729,000000,89.5000,90.9800,88.4100,90.5900,398000,0
AMBV4.SA,D,20080730,000000,91.1100,92.9600,90.6100,92.4900,239500,0
AMBV4.SA,D,20080731,000000,92.3900,93.5800,91.1200,93.0000,296400,0
AMBV4.SA,D,20080801,000000,93.0000,93.0500,91.0000,91.0000,408000,0
AMBV4.SA,D,20080804,000000,91.0400,95.3400,90.5000,93.5000,525700,0
AMBV4.SA,D,20080805,000000,93.9000,101.8600,93.9000,99.5000,873800,0
AMBV4.SA,D,20080806,000000,101.0000,103.8800,97.9000,102.9000,532400,0
AMBV4.SA,D,20080807,000000,102.7000,103.2300,100.3600,100.5500,335700,0
AMBV4.SA,D,20080808,000000,99.7900,103.1900,99.0000,102.5000,566400,0
AMBV4.SA,D,20080811,000000,102.5100,104.8800,101.4700,102.3000,393700,0
AMBV4.SA,D,20080812,000000,102.9000,102.9000,98.7000,99.3000,494400,0
AMBV4.SA,D,20080813,000000,99.3000,100.4500,98.5300,99.1000,753200,0
AMBV4.SA,D,20080814,000000,99.1300,101.2600,99.1300,100.5100,233500,0
AMBV4.SA,D,20080815,000000,101.6400,103.7400,99.7500,100.6000,606900,0
AMBV4.SA,D,20080818,000000,101.0000,101.6900,98.8400,98.8400,438100,0
AMBV4.SA,D,20080819,000000,98.0000,99.5000,97.2000,98.4900,288400,0
AMBV4.SA,D,20080820,000000,99.9000,99.9700,98.0300,99.5000,480200,0
AMBV4.SA,D,20080821,000000,99.6200,99.8000,98.1200,99.8000,279400,0
AMBV4.SA,D,20080822,000000,99.0000,101.0000,99.0000,101.0000,260500,0
AMBV4.SA,D,20080825,000000,100.9900,101.4800,99.3200,100.4600,279800,0
AMBV4.SA,D,20080826,000000,99.9000,101.3400,99.3100,99.3100,359700,0
AMBV4.SA,D,20080827,000000,100.9800,100.9800,98.7000,99.2500,208100,0
AMBV4.SA,D,20080828,000000,99.7100,102.8900,99.2500,102.8900,395400,0
AMBV4.SA,D,20080829,000000,102.0000,102.5000,100.3200,100.3200,281100,0
AMBV4.SA,D,20080901,000000,99.9100,101.7900,98.6800,99.8500,161700,0
AMBV4.SA,D,20080902,000000,99.5500,102.0000,98.5300,101.3900,251800,0
AMBV4.SA,D,20080903,000000,101.7900,102.3900,100.1000,101.0000,291700,0
AMBV4.SA,D,20080904,000000,100.3100,104.2000,99.0100,99.0700,856800,0
AMBV4.SA,D,20080905,000000,98.5900,100.9700,98.5000,100.4400,292700,0
AMBV4.SA,D,20080908,000000,102.0000,103.9000,99.6000,101.0000,352100,0
AMBV4.SA,D,20080909,000000,99.5600,103.1700,99.5600,102.2000,444400,0
AMBV4.SA,D,20080910,000000,101.7300,105.8200,101.7300,105.8200,529600,0
AMBV4.SA,D,20080911,000000,106.0000,109.5800,105.0100,107.2000,749800,0
AMBV4.SA,D,20080912,000000,107.2000,107.2000,104.5500,104.7700,679300,0
AMBV4.SA,D,20080915,000000,101.0000,105.6100,100.2000,101.6600,461600,0
AMBV4.SA,D,20080916,000000,100.5000,100.5000,96.7100,98.3700,743200,0
AMBV4.SA,D,20080917,000000,98.1500,98.6700,94.1600,95.7400,836600,0
AMBV4.SA,D,20080918,000000,95.7600,99.0000,93.0200,99.0000,648400,0
AMBV4.SA,D,20080919,000000,103.0000,105.9900,102.0000,105.9800,548100,0
AMBV4.SA,D,20080922,000000,105.5000,106.9900,103.0000,105.0000,388400,0
AMBV4.SA,D,20080923,000000,104.9900,104.9900,100.0000,100.0000,340900,0
AMBV4.SA,D,20080924,000000,101.0100,103.0000,100.5100,103.0000,170300,0
AMBV4.SA,D,20080925,000000,103.9900,106.0000,103.1000,106.0000,304800,0
AMBV4.SA,D,20080926,000000,105.0000,106.0000,102.9800,103.0000,333900,0
AMBV4.SA,D,20080929,000000,101.9600,101.9700,95.0200,98.8900,421800,0
AMBV4.SA,D,20080930,000000,106.0000,106.0000,97.2000,105.0000,421800,0
AMBV4.SA,D,20081001,000000,105.0000,107.5000,103.5200,105.5000,312500,0
AMBV4.SA,D,20081002,000000,104.6700,107.1400,101.1100,103.6200,446700,0
AMBV4.SA,D,20081003,000000,103.0000,105.5000,100.4100,102.7700,506800,0
AMBV4.SA,D,20081006,000000,98.4400,101.9800,92.5200,99.5000,408500,0
AMBV4.SA,D,20081007,000000,99.5000,103.0000,95.6100,95.9900,757000,0
AMBV4.SA,D,20081008,000000,94.8900,95.0300,88.1100,91.8500,1413700,0
AMBV4.SA,D,20081009,000000,92.4000,95.5000,85.0000,86.0000,813000,0
AMBV4.SA,D,20081010,000000,77.1000,89.4900,76.0000,89.0000,1002100,0
AMBV4.SA,D,20081013,000000,96.0000,99.5300,93.0600,97.5000,1100000,0
AMBV4.SA,D,20081014,000000,100.8000,102.0100,96.0100,99.5000,886500,0
AMBV4.SA,D,20081015,000000,95.0000,98.5000,86.0000,90.0000,687100,0
AMBV4.SA,D,20081016,000000,90.9900,92.9900,84.0000,91.1400,859400,0
AMBV4.SA,D,20081017,000000,90.9800,102.0000,88.2800,96.0700,738500,0
AMBV4.SA,D,20081020,000000,97.0000,104.0000,97.0000,104.0000,625100,0
AMBV4.SA,D,20081021,000000,102.9900,106.1100,100.2000,100.3100,499400,0
AMBV4.SA,D,20081022,000000,97.8100,98.8900,87.5000,89.0000,707400,0
AMBV4.SA,D,20081023,000000,86.0000,90.4900,82.0000,89.8500,539100,0
AMBV4.SA,D,20081024,000000,82.0000,89.0000,81.9900,87.0000,474600,0
AMBV4.SA,D,20081027,000000,86.0000,88.7300,82.1000,86.0000,374800,0
AMBV4.SA,D,20081028,000000,89.5600,95.9100,86.5200,95.9100,480700,0
AMBV4.SA,D,20081029,000000,94.9100,100.9900,93.0200,94.8000,675100,0
AMBV4.SA,D,20081030,000000,96.1600,99.1800,89.0000,89.0000,746300,0
AMBV4.SA,D,20081031,000000,89.5000,93.1000,88.1000,91.0000,704000,0
AMBV4.SA,D,20081103,000000,91.6100,94.7700,91.1500,93.7000,340300,0
AMBV4.SA,D,20081104,000000,94.9900,95.7200,92.4000,93.4900,832900,0
AMBV4.SA,D,20081105,000000,92.9800,94.0900,89.5100,93.0000,470600,0
AMBV4.SA,D,20081106,000000,91.9900,96.4900,91.0900,96.0000,504100,0
AMBV4.SA,D,20081107,000000,96.2400,102.0000,96.0600,100.9800,560500,0
AMBV4.SA,D,20081110,000000,102.5100,103.9800,99.4000,99.8000,470100,0
AMBV4.SA,D,20081111,000000,98.1400,102.8800,97.3900,101.0100,697600,0
AMBV4.SA,D,20081112,000000,99.2800,101.9700,94.5400,98.8100,547400,0
AMBV4.SA,D,20081113,000000,98.4000,110.0000,97.7000,109.2900,892000,0
AMBV4.SA,D,20081114,000000,110.9900,113.7800,105.7000,107.4000,527000,0
AMBV4.SA,D,20081117,000000,105.0100,109.0100,104.0000,105.0000,323900,0
AMBV4.SA,D,20081118,000000,103.0000,106.9600,102.5100,106.0000,490200,0
AMBV4.SA,D,20081119,000000,107.0100,107.9100,101.0500,101.0500,694000,0
AMBV4.SA,D,20081121,000000,99.9900,108.6400,99.2000,105.3000,711300,0
AMBV4.SA,D,20081124,000000,107.5000,107.9800,103.0700,104.0000,676800,0
AMBV4.SA,D,20081125,000000,105.7600,106.3200,98.3000,99.3600,1184400,0
AMBV4.SA,D,20081126,000000,99.6000,99.6200,95.3000,96.2000,682000,0
AMBV4.SA,D,20081127,000000,96.6800,99.5000,96.6800,99.1000,276500,0
AMBV4.SA,D,20081128,000000,99.0000,101.0000,97.3000,98.2100,382700,0
AMBV4.SA,D,20081201,000000,97.8000,97.8000,93.0000,94.9800,331000,0
AMBV4.SA,D,20081202,000000,95.0000,97.7400,94.0300,96.2000,422700,0
AMBV4.SA,D,20081203,000000,96.0100,97.0000,93.5000,96.4000,411700,0
AMBV4.SA,D,20081204,000000,97.0000,97.9500,95.2100,95.5000,267100,0
AMBV4.SA,D,20081205,000000,95.0000,98.4000,93.7000,98.0000,489000,0
AMBV4.SA,D,20081208,000000,100.0100,105.0100,98.9800,105.0100,737300,0
AMBV4.SA,D,20081209,000000,104.8300,106.8700,102.2600,103.9900,368000,0
AMBV4.SA,D,20081210,000000,103.9000,107.1500,103.9000,107.0000,639300,0
AMBV4.SA,D,20081211,000000,105.4600,109.0000,105.4600,106.0400,361500,0
AMBV4.SA,D,20081212,000000,105.4500,108.6100,103.5100,108.6100,382200,0
AMBV4.SA,D,20081215,000000,107.0000,108.2000,105.3900,106.0000,271000,0
AMBV4.SA,D,20081216,000000,108.0000,110.9000,107.9800,110.9000,434600,0
AMBV4.SA,D,20081217,000000,111.0000,111.0000,104.5100,106.8000,604100,0
AMBV4.SA,D,20081218,000000,107.9900,109.7500,105.5000,108.4400,401200,0
AMBV4.SA,D,20081219,000000,106.7900,109.2000,102.1000,102.1000,515800,0
AMBV4.SA,D,20081222,000000,103.5000,104.5000,100.2000,100.2000,472600,0
AMBV4.SA,D,20081223,000000,100.9100,101.1400,97.5000,98.0700,272700,0
AMBV4.SA,D,20081226,000000,99.5000,100.8000,98.2000,98.5000,259400,0
AMBV4.SA,D,20081229,000000,99.9900,100.4000,98.2000,99.2000,232200,0
AMBV4.SA,D,20081230,000000,99.9900,103.0000,98.7000,101.3400,414600,0
AMBV4.SA,D,20090102,000000,101.0000,106.5000,99.8800,106.5000,253300,0
AMBV4.SA,D,20090105,000000,103.4300,106.6700,102.1900,102.1900,270200,0
AMBV4.SA,D,20090106,000000,103.3900,103.6500,100.1000,101.6900,325500,0
AMBV4.SA,D,20090107,000000,101.5000,103.3800,100.3000,103.3800,425000,0
AMBV4.SA,D,20090108,000000,102.5000,103.2900,99.5000,101.8000,651500,0
AMBV4.SA,D,20090109,000000,101.2100,102.2600,99.9000,100.5000,356000,0
AMBV4.SA,D,20090112,000000,99.9000,101.4000,99.0300,99.8600,322500,0
AMBV4.SA,D,20090113,000000,99.8100,101.8900,99.3500,100.0100,253700,0
AMBV4.SA,D,20090114,000000,99.9900,100.4500,97.0300,99.5900,652400,0
AMBV4.SA,D,20090115,000000,99.1500,99.5700,97.0600,98.1800,406800,0
AMBV4.SA,D,20090116,000000,99.0100,99.8500,96.6000,99.0000,297800,0
AMBV4.SA,D,20090119,000000,99.8500,99.8500,97.1100,97.1100,88100,0
AMBV4.SA,D,20090120,000000,97.1200,98.4900,93.3000,93.3000,217600,0
AMBV4.SA,D,20090121,000000,94.3500,96.0000,92.3000,96.0000,301400,0
AMBV4.SA,D,20090122,000000,95.4100,96.6900,94.0300,95.9900,303300,0
AMBV4.SA,D,20090123,000000,95.4900,97.0000,93.5500,95.5000,328700,0
AMBV4.SA,D,20090126,000000,95.6000,95.6000,93.9000,94.0000,381000,0
AMBV4.SA,D,20090127,000000,94.5900,96.0000,94.0200,95.3100,263800,0
AMBV4.SA,D,20090128,000000,96.9900,96.9900,93.4400,93.4400,564200,0
AMBV4.SA,D,20090129,000000,93.6300,94.7700,93.5000,94.2600,212300,0
AMBV4.SA,D,20090130,000000,93.8100,95.8500,93.7200,95.0000,165700,0
AMBV4.SA,D,20090202,000000,94.5000,94.7300,93.2600,93.2600,195100,0
AMBV4.SA,D,20090203,000000,93.2300,98.3000,93.2300,98.3000,222000,0
AMBV4.SA,D,20090204,000000,98.2000,100.6400,96.5100,98.3900,568700,0
AMBV4.SA,D,20090205,000000,97.2200,99.8900,97.2000,97.5000,252400,0
AMBV4.SA,D,20090206,000000,97.7500,101.7400,97.4100,101.6000,443700,0
AMBV4.SA,D,20090209,000000,100.9900,102.0100,99.1400,99.3100,354700,0
AMBV4.SA,D,20090210,000000,99.7000,101.3600,98.6400,101.2400,506700,0
AMBV4.SA,D,20090211,000000,101.0000,103.2700,99.8200,100.9000,380600,0
AMBV4.SA,D,20090212,000000,99.7100,102.3000,99.7100,100.5500,187900,0
AMBV4.SA,D,20090213,000000,103.0100,103.0900,99.5100,99.7000,272100,0
AMBV4.SA,D,20090216,000000,99.9800,102.0000,99.1100,102.0000,122700,0
AMBV4.SA,D,20090217,000000,99.5000,99.9300,96.9400,97.7100,337100,0
AMBV4.SA,D,20090218,000000,97.7100,100.9700,96.8100,100.6000,344900,0
AMBV4.SA,D,20090219,000000,99.8100,100.4800,98.3000,99.4900,270100,0
AMBV4.SA,D,20090220,000000,97.2800,100.0500,97.2100,98.2700,294400,0
AMBV4.SA,D,20090225,000000,96.5000,100.8000,96.5000,99.5000,183700,0
AMBV4.SA,D,20090226,000000,100.0000,100.9100,98.3200,98.5000,279500,0
AMBV4.SA,D,20090227,000000,97.4900,98.4900,95.7000,95.8900,489900,0
AMBV4.SA,D,20090302,000000,95.8900,95.8900,90.1300,90.1300,512100,0
AMBV4.SA,D,20090303,000000,90.3900,92.4300,89.5700,90.4700,494300,0
AMBV4.SA,D,20090304,000000,92.5000,92.9800,91.1500,92.0000,312400,0
AMBV4.SA,D,20090305,000000,91.5500,94.8900,91.1800,94.8900,412200,0
AMBV4.SA,D,20090306,000000,94.6000,98.0000,94.0100,96.6000,326500,0
AMBV4.SA,D,20090309,000000,95.0100,98.2300,93.9500,94.8500,263000,0
AMBV4.SA,D,20090310,000000,95.7100,99.6000,95.7100,98.4900,559900,0
AMBV4.SA,D,20090311,000000,99.4700,99.9800,98.0000,99.0900,359700,0
AMBV4.SA,D,20090312,000000,98.9800,100.4900,97.3200,100.2800,338200,0
AMBV4.SA,D,20090313,000000,100.0900,102.0000,99.4500,101.7500,486900,0
AMBV4.SA,D,20090316,000000,101.0000,102.2000,99.5000,99.5000,255300,0
AMBV4.SA,D,20090317,000000,98.7000,101.5000,98.5500,101.5000,254900,0
AMBV4.SA,D,20090318,000000,101.4900,104.2200,100.5000,103.4000,422700,0
AMBV4.SA,D,20090319,000000,104.0100,104.5600,101.5000,103.4500,494100,0
AMBV4.SA,D,20090320,000000,103.4500,105.9600,102.6100,105.2000,357700,0
AMBV4.SA,D,20090323,000000,105.2200,110.4700,104.0000,110.3000,505200,0
AMBV4.SA,D,20090324,000000,109.4800,109.8000,108.0000,109.5000,316900,0
AMBV4.SA,D,20090325,000000,109.9900,111.8800,108.5000,109.6000,306600,0
AMBV4.SA,D,20090326,000000,109.7900,112.0000,108.7100,112.0000,315900,0
AMBV4.SA,D,20090327,000000,110.2600,113.1000,109.8100,112.0200,271500,0
AMBV4.SA,D,20090330,000000,108.8800,111.9900,108.4100,109.2100,278900,0
AMBV4.SA,D,20090331,000000,109.2100,112.6000,109.2100,109.3600,415400,0
AMBV4.SA,D,20090401,000000,108.5100,112.5000,108.3000,112.0000,277100,0
AMBV4.SA,D,20090402,000000,113.3000,116.9900,112.9000,113.2000,429700,0
AMBV4.SA,D,20090403,000000,113.3900,116.6300,112.5000,116.5000,426600,0
AMBV4.SA,D,20090406,000000,116.3400,118.9600,114.2200,118.9600,352100,0
AMBV4.SA,D,20090407,000000,117.5600,118.0000,114.7000,114.7000,338500,0
AMBV4.SA,D,20090408,000000,114.6900,114.7000,107.8300,109.2000,841500,0
AMBV4.SA,D,20090409,000000,112.0000,114.5000,110.8200,113.1000,467000,0
AMBV4.SA,D,20090413,000000,112.0000,114.2000,110.3400,114.2000,359800,0
AMBV4.SA,D,20090414,000000,113.0000,115.6000,112.4500,114.7000,339700,0
AMBV4.SA,D,20090415,000000,114.0000,115.4700,112.7500,114.0000,332700,0
AMBV4.SA,D,20090416,000000,114.3800,116.0000,113.3800,116.0000,360700,0
AMBV4.SA,D,20090417,000000,114.8400,116.3000,114.2000,115.6500,257800,0
AMBV4.SA,D,20090420,000000,114.5100,114.9900,112.7000,114.0000,312000,0
AMBV4.SA,D,20090422,000000,115.9900,117.8500,115.0000,116.4000,354100,0
AMBV4.SA,D,20090423,000000,116.1000,119.3100,116.1000,119.0000,257600,0
AMBV4.SA,D,20090424,000000,118.5000,119.7900,117.9000,118.8600,291200,0
AMBV4.SA,D,20090427,000000,117.7700,118.8000,116.1200,117.3500,229200,0
AMBV4.SA,D,20090428,000000,116.3600,119.9900,115.2300,119.5300,239400,0
AMBV4.SA,D,20090429,000000,120.0500,122.6000,120.0500,121.5000,454500,0
AMBV4.SA,D,20090430,000000,122.0000,126.4500,120.8900,123.5200,327600,0
AMBV4.SA,D,20090504,000000,124.6700,127.5000,124.3600,126.6500,366000,0
AMBV4.SA,D,20090505,000000,126.6500,128.0000,124.8000,126.0000,328900,0
AMBV4.SA,D,20090506,000000,126.9900,127.0000,123.6000,124.9000,611800,0
AMBV4.SA,D,20090507,000000,126.7500,128.6000,124.0000,124.0000,470700,0
AMBV4.SA,D,20090508,000000,127.6000,127.6000,124.8000,126.5000,405700,0
AMBV4.SA,D,20090511,000000,124.8000,126.7000,124.0100,125.2000,337500,0
AMBV4.SA,D,20090512,000000,126.0000,126.0000,122.0100,123.6500,459000,0
AMBV4.SA,D,20090513,000000,122.0400,123.0000,120.5600,120.7000,373800,0
AMBV4.SA,D,20090514,000000,121.0000,122.4600,120.0400,121.7000,294100,0
AMBV4.SA,D,20090515,000000,122.0100,122.5400,120.0000,121.4500,245400,0
AMBV4.SA,D,20090518,000000,123.9900,127.0100,122.7100,125.2000,445500,0
AMBV4.SA,D,20090519,000000,125.2200,128.4900,124.5000,127.0000,372700,0
AMBV4.SA,D,20090520,000000,128.4000,128.4000,126.2000,126.5000,621200,0
AMBV4.SA,D,20090521,000000,125.5000,127.5900,125.0000,127.5900,381800,0
AMBV4.SA,D,20090522,000000,128.0000,128.1900,125.5700,127.1000,280100,0
AMBV4.SA,D,20090525,000000,126.5100,127.3800,125.1300,125.8000,124600,0
AMBV4.SA,D,20090526,000000,124.9000,129.0000,124.9000,129.0000,403300,0
AMBV4.SA,D,20090527,000000,128.4900,129.6400,127.0500,128.0000,414400,0
AMBV4.SA,D,20090528,000000,127.5000,130.3900,127.5000,130.3900,339300,0
AMBV4.SA,D,20090529,000000,130.5200,133.0300,128.0800,129.4000,906600,0
AMBV4.SA,D,20090601,000000,129.9600,132.8000,129.5500,132.8000,552200,0
AMBV4.SA,D,20090602,000000,132.7900,133.0000,128.1000,129.0000,439500,0
AMBV4.SA,D,20090603,000000,128.0000,128.6300,126.2600,126.9000,659000,0
AMBV4.SA,D,20090604,000000,127.8100,128.4500,126.5300,127.7900,264400,0
AMBV4.SA,D,20090605,000000,126.9000,129.5600,126.0100,127.0000,266000,0
AMBV4.SA,D,20090608,000000,127.9900,127.9900,126.5100,127.0800,292200,0
AMBV4.SA,D,20090609,000000,127.9700,128.9400,127.0000,127.6000,238100,0
AMBV4.SA,D,20090610,000000,129.9000,129.9000,127.8100,128.5900,322600,0
AMBV4.SA,D,20090612,000000,128.5000,128.5000,127.1000,127.4700,533900,0
AMBV4.SA,D,20090615,000000,127.1000,128.6800,126.0100,126.7800,395700,0
AMBV4.SA,D,20090616,000000,127.4900,128.4100,125.5900,126.2000,226300,0
AMBV4.SA,D,20090617,000000,125.2500,128.5000,125.2500,128.4000,384500,0
AMBV4.SA,D,20090618,000000,128.0000,129.7000,126.7600,129.7000,339600,0
AMBV4.SA,D,20090619,000000,130.3500,130.6600,128.9000,129.0000,365100,0
AMBV4.SA,D,20090622,000000,127.6000,128.9000,125.8000,125.8100,247500,0
AMBV4.SA,D,20090623,000000,127.9000,127.9000,124.8000,125.1000,223200,0
AMBV4.SA,D,20090624,000000,126.8500,126.8500,124.5200,125.4000,385900,0
AMBV4.SA,D,20090625,000000,125.8900,130.0000,125.1800,128.5000,401700,0
AMBV4.SA,D,20090626,000000,128.4900,130.6500,127.8400,129.1000,157500,0
AMBV4.SA,D,20090629,000000,129.4900,130.5000,126.5000,126.6500,244300,0
AMBV4.SA,D,20090630,000000,127.3800,128.2000,126.0500,127.4000,260500,0
AMBV4.SA,D,20090701,000000,128.6700,128.6700,125.0000,125.5100,293400,0
AMBV4.SA,D,20090702,000000,125.7000,126.2400,124.3000,126.1700,330800,0
AMBV4.SA,D,20090703,000000,126.7900,127.4800,125.9900,126.3000,62100,0
AMBV4.SA,D,20090706,000000,124.2300,127.1000,123.5100,127.1000,252200,0
AMBV4.SA,D,20090707,000000,127.4000,127.5500,125.8200,127.3400,440900,0
AMBV4.SA,D,20090708,000000,127.2000,128.3000,125.7900,128.2500,346900,0
AMBV4.SA,D,20090710,000000,127.0000,127.9400,125.4200,126.1000,445500,0
AMBV4.SA,D,20090713,000000,126.1100,127.8900,124.3500,126.5000,298100,0
AMBV4.SA,D,20090714,000000,127.3800,127.3800,125.9900,126.2000,430000,0
AMBV4.SA,D,20090715,000000,127.4400,131.7900,126.5000,131.7900,558700,0
AMBV4.SA,D,20090716,000000,130.5200,134.0000,129.2300,133.5000,345900,0
AMBV4.SA,D,20090717,000000,132.9000,134.3000,132.5000,134.2800,274100,0
AMBV4.SA,D,20090720,000000,135.0000,135.0800,133.7900,135.0100,393700,0
AMBV4.SA,D,20090721,000000,134.4000,135.8900,132.5000,133.9500,271400,0
AMBV4.SA,D,20090722,000000,130.9500,134.0000,129.5000,129.5000,588500,0
AMBV4.SA,D,20090723,000000,130.9900,135.8000,130.0500,133.8000,735400,0
AMBV4.SA,D,20090724,000000,133.2000,134.0400,131.3100,132.0000,533000,0
AMBV4.SA,D,20090727,000000,133.8900,133.8900,131.6600,133.4000,321900,0
AMBV4.SA,D,20090728,000000,133.0000,134.0000,132.4200,133.2000,410700,0
AMBV4.SA,D,20090729,000000,132.1900,132.6800,130.9000,132.6800,344800,0
AMBV4.SA,D,20090730,000000,134.1000,134.4900,132.8100,133.3000,306200,0
AMBV4.SA,D,20090731,000000,133.1000,134.2000,131.1000,132.2000,328000,0
AMBV4.SA,D,20090803,000000,132.9900,137.4300,132.1900,135.5800,287300,0
AMBV4.SA,D,20090804,000000,135.4800,137.0700,135.0000,136.2000,339700,0
AMBV4.SA,D,20090805,000000,136.1900,136.3300,134.6000,136.3300,293100,0
AMBV4.SA,D,20090806,000000,136.0000,136.5400,134.3100,135.0100,195200,0
AMBV4.SA,D,20090807,000000,136.3600,136.8800,134.2400,134.9500,309700,0
AMBV4.SA,D,20090810,000000,134.0000,135.4500,133.0000,135.1000,408400,0
AMBV4.SA,D,20090811,000000,135.0000,135.2800,132.9000,134.0000,227100,0
AMBV4.SA,D,20090812,000000,134.0000,136.5000,133.5100,136.0100,279200,0
AMBV4.SA,D,20090813,000000,137.1000,138.0000,134.0600,135.9000,270700,0
AMBV4.SA,D,20090814,000000,136.4400,139.1200,134.3000,139.0000,510300,0
AMBV4.SA,D,20090817,000000,135.6800,138.0000,135.1600,138.0000,259500,0
AMBV4.SA,D,20090818,000000,138.0000,138.0000,135.1000,135.1000,233400,0
AMBV4.SA,D,20090819,000000,134.9800,137.1500,134.7500,137.0000,245100,0
AMBV4.SA,D,20090820,000000,137.0000,139.0000,135.7800,139.0000,212500,0
AMBV4.SA,D,20090821,000000,139.9700,142.0100,139.0000,141.0100,388400,0
AMBV4.SA,D,20090824,000000,142.0000,143.2100,139.9000,140.2000,182500,0
AMBV4.SA,D,20090825,000000,141.0000,142.7900,139.7000,140.1500,194600,0
AMBV4.SA,D,20090826,000000,140.7000,142.7000,140.2800,141.1600,195400,0
